time_sec,ECG_I,ECG_I_filtered
10.398,0.03,0.015
10.4,0.06,0.03
10.402,0.085,0.04
10.404,0.05,0.05
10.406,0.06,0.06
10.408,0.005,0.07
10.41,0.045,0.08
10.412,0.1,0.09
10.414,0.095,0.095
10.416,0.135,0.105
10.418,0.14,0.11
10.42,0.145,0.12
10.422,0.145,0.125
10.424,0.14,0.13
10.426,0.12,0.135
10.428,0.11,0.145
10.43,0.135,0.15
10.432,0.21,0.165
10.434,0.19,0.175
10.436,0.16,0.185
10.438,0.125,0.195
10.44,0.19,0.205
10.442,0.255,0.205
10.444,0.245,0.205
10.446,0.175,0.205
10.448,0.18,0.2
10.45,0.175,0.19
10.452,0.2,0.185
10.454,0.16,0.18
10.456,0.17,0.18
10.458,0.205,0.18
10.46,0.225,0.185
10.462,0.17,0.19
10.464,0.205,0.195
10.466,0.195,0.2
10.468,0.195,0.195
10.47,0.175,0.19
10.472,0.16,0.18
10.474,0.1,0.16
10.476,0.13,0.14
10.478,0.095,0.12
10.48,0.085,0.1
10.482,0.105,0.08
10.484,0.085,0.06
10.486,0.04,0.05
10.488,0.035,0.045
10.49,0.045,0.04
10.492,-0.01,0.04
10.494,0.055,0.04
10.496,0.02,0.035
10.498,-0.01,0.035
10.5,0.015,0.03
10.502,0.02,0.025
10.504,0.02,0.015
10.506,0.03,0.01
10.508,-0.02,0.0
10.51,-0.015,-0.005
10.512,0.01,-0.015
10.514,-0.02,-0.02
10.516,-0.015,-0.03
10.518,-0.08,-0.035
10.52,-0.09,-0.045
10.522,-0.09,-0.055
10.524,-0.06,-0.06
10.526,0.045,-0.06
10.528,-0.075,-0.06
10.53,-0.07,-0.055
10.532,-0.035,-0.05
10.534,-0.05,-0.04
10.536,-0.04,-0.04
10.538,-0.03,-0.035
10.54,-0.06,-0.04
10.542,-0.08,-0.05
10.544,-0.125,-0.06
10.546,-0.055,-0.07
10.548,-0.125,-0.08
10.55,-0.085,-0.085
10.552,-0.05,-0.085
10.554,-0.08,-0.08
10.556,-0.045,-0.065
10.558,-0.04,-0.055
10.56,0.01,-0.04
10.562,-0.065,-0.03
10.564,-0.065,-0.025
10.566,-0.05,-0.025
10.568,-0.045,-0.03
10.57,-0.065,-0.04
10.572,-0.095,-0.045
10.574,-0.045,-0.055
10.576,-0.07,-0.055
10.578,-0.01,-0.055
10.58,-0.01,-0.05
10.582,-0.055,-0.045
10.584,-0.135,-0.045
10.586,-0.065,-0.045
10.588,-0.035,-0.045
10.59,-0.065,-0.055
10.592,-0.075,-0.06
10.594,-0.07,-0.07
10.596,-0.045,-0.075
10.598,-0.095,-0.075
10.6,-0.09,-0.07
10.602,-0.05,-0.065
10.604,-0.07,-0.055
10.606,-0.09,-0.045
10.608,-0.04,-0.035
10.61,-0.05,-0.03
10.612,-0.025,-0.03
10.614,-0.07,-0.03
10.616,-0.04,-0.035
10.618,-0.045,-0.045
10.62,-0.02,-0.05
10.622,-0.095,-0.06
10.624,-0.055,-0.06
10.626,-0.075,-0.06
10.628,-0.085,-0.055
10.63,-0.08,-0.05
10.632,-0.025,-0.045
10.634,-0.02,-0.035
10.636,-0.045,-0.03
10.638,-0.065,-0.025
10.64,-0.055,-0.025
10.642,-0.07,-0.025
10.644,-0.025,-0.03
10.646,-0.04,-0.04
10.648,-0.09,-0.045
10.65,-0.055,-0.055
10.652,-0.03,-0.055
10.654,-0.08,-0.055
10.656,-0.04,-0.05
10.658,-0.03,-0.045
10.66,-0.05,-0.035
10.662,-0.095,-0.025
10.664,-0.045,-0.02
10.666,-0.05,-0.02
10.668,-0.045,-0.02
10.67,-0.07,-0.02
10.672,-0.04,-0.025
10.674,-0.04,-0.03
10.676,-0.035,-0.035
10.678,-0.04,-0.03
10.68,-0.03,-0.025
10.682,-0.085,-0.02
10.684,-0.02,-0.01
10.686,-0.025,0.0
10.688,-0.03,0.005
10.69,-0.055,0.005
10.692,-0.02,0.005
10.694,0.07,0.005
10.696,0.025,0.005
10.698,-0.035,0.005
10.7,-0.02,0.01
10.702,-0.065,0.015
10.704,0.04,0.02
10.706,0.02,0.03
10.708,0.005,0.04
10.71,0.005,0.04
10.712,-0.035,0.045
10.714,0.005,0.04
10.716,0.045,0.035
10.718,0.06,0.03
10.72,0.035,0.03
10.722,0.05,0.025
10.724,0.035,0.025
10.726,0.01,0.025
10.728,-0.03,0.025
10.73,-0.055,0.02
10.732,-0.02,0.02
10.734,-0.03,0.015
10.736,-0.025,0.005
10.738,0.005,0.0
10.74,0.01,-0.01
10.742,-0.015,-0.02
10.744,-0.035,-0.035
10.746,-0.09,-0.045
10.748,-0.105,-0.055
10.75,-0.085,-0.065
10.752,-0.085,-0.075
10.754,-0.135,-0.08
10.756,-0.12,-0.085
10.758,-0.045,-0.085
10.76,-0.08,-0.085
10.762,-0.075,-0.08
10.764,-0.155,-0.075
10.766,-0.065,-0.07
10.768,-0.04,-0.065
10.77,-0.12,-0.065
10.772,-0.1,-0.07
10.774,-0.065,-0.075
10.776,-0.105,-0.075
10.778,-0.09,-0.08
10.78,-0.09,-0.08
10.782,-0.07,-0.08
10.784,-0.125,-0.075
10.786,-0.11,-0.07
10.788,-0.065,-0.06
10.79,-0.07,-0.055
10.792,-0.1,-0.055
10.794,-0.105,-0.06
10.796,-0.105,-0.065
10.798,-0.11,-0.075
10.8,-0.155,-0.09
10.802,-0.115,-0.1
10.804,-0.135,-0.11
10.806,-0.12,-0.11
10.808,-0.105,-0.11
10.81,-0.14,-0.105
10.812,-0.06,-0.095
10.814,-0.04,-0.09
10.816,-0.125,-0.085
10.818,-0.135,-0.08
10.82,-0.145,-0.075
10.822,-0.165,-0.08
10.824,-0.115,-0.08
10.826,-0.1,-0.08
10.828,-0.105,-0.085
10.83,-0.105,-0.08
10.832,-0.04,-0.08
10.834,-0.115,-0.075
10.836,-0.1,-0.075
10.838,-0.085,-0.075
10.84,-0.095,-0.075
10.842,-0.095,-0.08
10.844,-0.125,-0.085
10.846,-0.15,-0.09
10.848,-0.195,-0.095
10.85,-0.11,-0.1
10.852,-0.09,-0.095
10.854,-0.095,-0.09
10.856,-0.07,-0.08
10.858,-0.045,-0.07
10.86,-0.08,-0.05
10.862,-0.06,-0.035
10.864,-0.07,-0.01
10.866,-0.015,0.015
10.868,-0.05,0.05
10.87,0.1,0.095
10.872,0.15,0.15
10.874,0.27,0.22
10.876,0.29,0.3
10.878,0.405,0.38
10.88,0.45,0.455
10.882,0.49,0.52
10.884,0.565,0.555
10.886,0.59,0.565
10.888,0.545,0.535
10.89,0.485,0.465
10.892,0.34,0.37
10.894,0.175,0.255
10.896,0.04,0.13
10.898,-0.09,0.015
10.9,-0.1,-0.085
10.902,-0.255,-0.165
10.904,-0.275,-0.215
10.906,-0.3,-0.235
10.908,-0.25,-0.235
10.91,-0.22,-0.225
10.912,-0.23,-0.2
10.914,-0.22,-0.18
10.916,-0.145,-0.155
10.918,-0.13,-0.135
10.92,-0.115,-0.115
10.922,-0.095,-0.1
10.924,-0.1,-0.085
10.926,-0.145,-0.08
10.928,-0.085,-0.07
10.93,-0.055,-0.07
10.932,-0.08,-0.075
10.934,-0.165,-0.08
10.936,-0.21,-0.09
10.938,-0.16,-0.1
10.94,-0.09,-0.1
10.942,-0.04,-0.1
10.944,-0.105,-0.095
10.946,-0.065,-0.08
10.948,-0.075,-0.07
10.95,-0.125,-0.06
10.952,-0.11,-0.05
10.954,-0.105,-0.05
10.956,-0.1,-0.055
10.958,-0.06,-0.06
10.96,-0.105,-0.07
10.962,-0.065,-0.07
10.964,-0.085,-0.07
10.966,-0.14,-0.065
10.968,-0.09,-0.055
10.97,-0.04,-0.04
10.972,-0.09,-0.03
10.974,-0.09,-0.025
10.976,-0.06,-0.025
10.978,-0.05,-0.03
10.98,-0.115,-0.04
10.982,-0.055,-0.05
10.984,-0.015,-0.06
10.986,-0.11,-0.06
10.988,-0.07,-0.055
10.99,-0.075,-0.05
10.992,-0.07,-0.04
10.994,-0.06,-0.03
10.996,-0.06,-0.03
10.998,-0.025,-0.03
11.0,-0.12,-0.04
11.002,-0.05,-0.05
11.004,-0.09,-0.06
11.006,-0.12,-0.065
11.008,-0.125,-0.07
11.01,-0.11,-0.065
11.012,-0.055,-0.055
11.014,-0.1,-0.04
11.016,-0.015,-0.025
11.018,0.01,-0.01
11.02,-0.005,-0.005
11.022,-0.08,0.0
11.024,-0.05,0.0
11.026,-0.04,-0.005
11.028,-0.065,-0.01
11.03,-0.055,-0.015
11.032,-0.06,-0.02
11.034,-0.07,-0.02
11.036,-0.015,-0.02
11.038,-0.035,-0.02
11.04,-0.03,-0.015
11.042,-0.08,-0.015
11.044,-0.07,-0.01
11.046,-0.055,-0.005
11.048,-0.01,0.0
11.05,0.015,0.01
11.052,0.075,0.02
11.054,-0.015,0.03
11.056,-0.005,0.045
11.058,0.025,0.055
11.06,0.035,0.065
11.062,0.015,0.07
11.064,0.025,0.075
11.066,0.055,0.08
11.068,0.065,0.08
11.07,0.035,0.085
11.072,0.06,0.09
11.074,0.095,0.1
11.076,0.065,0.11
11.078,0.06,0.12
11.08,0.12,0.125
11.082,0.09,0.13
11.084,0.095,0.135
11.086,0.135,0.135
11.088,0.1,0.14
11.09,0.12,0.14
11.092,0.145,0.145
11.094,0.095,0.155
11.096,0.015,0.17
11.098,0.155,0.18
11.1,0.19,0.195
11.102,0.285,0.205
11.104,0.17,0.215
11.106,0.14,0.22
11.108,0.17,0.22
11.11,0.16,0.215
11.112,0.195,0.21
11.114,0.14,0.205
11.116,0.165,0.2
11.118,0.155,0.195
11.12,0.15,0.195
11.122,0.12,0.19
11.124,0.11,0.185
11.126,0.09,0.18
11.128,0.165,0.17
11.13,0.115,0.16
11.132,0.1,0.145
11.134,0.08,0.13
11.136,0.085,0.115
11.138,0.045,0.105
11.14,0.035,0.09
11.142,0.015,0.08
11.144,0.04,0.07
11.146,-0.005,0.065
11.148,0.0,0.06
11.15,0.0,0.055
11.152,-0.03,0.045
11.154,-0.03,0.04
11.156,0.01,0.035
11.158,-0.01,0.025
11.16,0.035,0.02
11.162,-0.035,0.01
11.164,-0.06,0.0
11.166,-0.105,-0.01
11.168,-0.105,-0.02
11.17,-0.1,-0.025
11.172,-0.04,-0.03
11.174,-0.01,-0.03
11.176,-0.055,-0.03
11.178,-0.095,-0.025
11.18,-0.055,-0.02
11.182,-0.07,-0.015
11.184,-0.095,-0.01
11.186,-0.075,-0.01
11.188,-0.055,-0.005
11.19,-0.04,-0.005
11.192,-0.045,-0.01
11.194,-0.04,-0.015
11.196,-0.075,-0.02
11.198,-0.105,-0.025
11.2,-0.105,-0.025
11.202,-0.075,-0.03
11.204,-0.035,-0.03
11.206,-0.055,-0.035
11.208,-0.07,-0.035
11.21,-0.07,-0.035
11.212,-0.05,-0.04
11.214,-0.115,-0.04
11.216,-0.115,-0.04
11.218,-0.08,-0.04
11.22,-0.07,-0.04
11.222,-0.06,-0.04
11.224,-0.07,-0.035
11.226,-0.065,-0.03
11.228,-0.09,-0.025
11.23,-0.11,-0.02
11.232,-0.125,-0.02
11.234,-0.045,-0.02
11.236,-0.07,-0.02
11.238,-0.08,-0.025
11.24,-0.065,-0.03
11.242,-0.055,-0.03
11.244,-0.075,-0.035
11.246,-0.06,-0.035
11.248,-0.115,-0.03
11.25,-0.145,-0.03
11.252,-0.08,-0.025
11.254,-0.015,-0.025
11.256,-0.05,-0.02
11.258,-0.09,-0.02
11.26,-0.105,-0.02
11.262,-0.045,-0.02
11.264,-0.06,-0.02
11.266,-0.08,-0.02
11.268,-0.08,-0.02
11.27,-0.08,-0.02
11.272,-0.075,-0.015
11.274,-0.075,-0.015
11.276,-0.03,-0.02
11.278,-0.05,-0.02
11.28,-0.06,-0.025
11.282,-0.12,-0.03
11.284,-0.125,-0.03
11.286,-0.07,-0.03
11.288,-0.045,-0.03
11.29,-0.05,-0.03
11.292,-0.065,-0.025
11.294,-0.095,-0.02
11.296,-0.11,-0.015
11.298,-0.05,-0.01
11.3,-0.015,-0.01
11.302,-0.03,-0.015
11.304,-0.065,-0.015
11.306,-0.11,-0.02
11.308,-0.085,-0.02
11.31,-0.055,-0.025
11.312,-0.1,-0.025
11.314,-0.085,-0.02
11.316,-0.08,-0.015
11.318,0.035,-0.01
11.32,-0.045,-0.01
11.322,-0.085,-0.01
11.324,-0.045,-0.01
11.326,-0.12,-0.015
11.328,-0.13,-0.02
11.33,-0.095,-0.025
11.332,-0.08,-0.03
11.334,-0.045,-0.03
11.336,-0.03,-0.03
11.338,0.005,-0.025
11.34,0.04,-0.015
11.342,-0.115,-0.005
11.344,-0.095,0.005
11.346,-0.04,0.015
11.348,-0.025,0.02
11.35,-0.05,0.025
11.352,-0.025,0.025
11.354,0.0,0.025
11.356,-0.035,0.025
11.358,-0.035,0.03
11.36,-0.025,0.035
11.362,-0.035,0.04
11.364,0.04,0.05
11.366,0.005,0.06
11.368,0.025,0.065
11.37,0.0,0.075
11.372,-0.035,0.075
11.374,0.065,0.07
11.376,0.01,0.065
11.378,-0.035,0.055
11.38,0.02,0.045
11.382,-0.015,0.035
11.384,0.01,0.03
11.386,-0.035,0.025
11.388,-0.055,0.02
11.39,-0.06,0.02
11.392,-0.09,0.015
11.394,-0.05,0.005
11.396,-0.045,-0.005
11.398,0.015,-0.02
11.4,-0.005,-0.035
11.402,-0.19,-0.055
11.404,-0.18,-0.07
11.406,-0.135,-0.075
11.408,-0.11,-0.08
11.41,-0.145,-0.08
11.412,-0.085,-0.07
11.414,-0.095,-0.06
11.416,-0.095,-0.05
11.418,-0.11,-0.045
11.42,-0.12,-0.04
11.422,-0.135,-0.04
11.424,-0.13,-0.045
11.426,-0.07,-0.055
11.428,-0.105,-0.06
11.43,-0.11,-0.07
11.432,-0.16,-0.075
11.434,-0.105,-0.075
11.436,-0.12,-0.075
11.438,-0.105,-0.075
11.44,-0.1,-0.075
11.442,-0.1,-0.07
11.444,-0.17,-0.07
11.446,-0.145,-0.065
11.448,-0.145,-0.065
11.45,-0.12,-0.065
11.452,-0.11,-0.065
11.454,-0.13,-0.06
11.456,-0.085,-0.055
11.458,-0.11,-0.055
11.46,-0.125,-0.05
11.462,-0.15,-0.05
11.464,-0.075,-0.05
11.466,-0.135,-0.055
11.468,-0.085,-0.065
11.47,-0.12,-0.075
11.472,-0.175,-0.085
11.474,-0.195,-0.095
11.476,-0.15,-0.105
11.478,-0.14,-0.11
11.48,-0.16,-0.11
11.482,-0.175,-0.105
11.484,-0.17,-0.1
11.486,-0.125,-0.085
11.488,-0.08,-0.075
11.49,-0.11,-0.065
11.492,-0.09,-0.055
11.494,-0.125,-0.05
11.496,-0.165,-0.05
11.498,-0.105,-0.055
11.5,-0.12,-0.06
11.502,-0.1,-0.07
11.504,-0.13,-0.075
11.506,-0.16,-0.075
11.508,-0.13,-0.075
11.51,-0.125,-0.07
11.512,-0.11,-0.06
11.514,-0.075,-0.045
11.516,-0.045,-0.025
11.518,-0.055,0.0
11.52,-0.06,0.03
11.522,0.025,0.07
11.524,0.085,0.115
11.526,0.11,0.175
11.528,0.17,0.245
11.53,0.335,0.32
11.532,0.44,0.4
11.534,0.405,0.465
11.536,0.445,0.515
11.538,0.5,0.54
11.54,0.48,0.53
11.542,0.45,0.49
11.544,0.39,0.415
11.546,0.245,0.315
11.548,0.12,0.2
11.55,0.015,0.08
11.552,-0.135,-0.03
11.554,-0.23,-0.125
11.556,-0.315,-0.195
11.558,-0.3,-0.245
11.56,-0.37,-0.265
11.562,-0.29,-0.265
11.564,-0.275,-0.25
11.566,-0.265,-0.225
11.568,-0.25,-0.2
11.57,-0.23,-0.17
11.572,-0.195,-0.145
11.574,-0.15,-0.125
11.576,-0.1,-0.11
11.578,-0.16,-0.1
11.58,-0.19,-0.09
11.582,-0.165,-0.09
11.584,-0.175,-0.09
11.586,-0.155,-0.09
11.588,-0.12,-0.095
11.59,-0.145,-0.095
11.592,-0.1,-0.095
11.594,-0.095,-0.095
11.596,-0.16,-0.09
11.598,-0.165,-0.085
11.6,-0.105,-0.075
11.602,-0.155,-0.07
11.604,-0.155,-0.065
11.606,-0.165,-0.06
11.608,-0.1,-0.06
11.61,-0.07,-0.065
11.612,-0.135,-0.07
11.614,-0.125,-0.075
11.616,-0.1,-0.075
11.618,-0.105,-0.075
11.62,-0.115,-0.075
11.622,-0.11,-0.065
11.624,-0.115,-0.06
11.626,-0.135,-0.055
11.628,-0.08,-0.05
11.63,-0.035,-0.045
11.632,-0.12,-0.04
11.634,-0.18,-0.04
11.636,-0.105,-0.045
11.638,-0.105,-0.045
11.64,-0.14,-0.045
11.642,-0.09,-0.05
11.644,-0.085,-0.05
11.646,-0.035,-0.045
11.648,-0.11,-0.045
11.65,-0.205,-0.04
11.652,-0.07,-0.035
11.654,-0.075,-0.03
11.656,-0.105,-0.025
11.658,-0.075,-0.025
11.66,-0.1,-0.025
11.662,-0.08,-0.03
11.664,-0.075,-0.035
11.666,-0.12,-0.045
11.668,-0.09,-0.05
11.67,-0.11,-0.055
11.672,-0.105,-0.055
11.674,-0.1,-0.05
11.676,-0.145,-0.04
11.678,-0.145,-0.03
11.68,-0.01,-0.015
11.682,-0.015,0.0
11.684,0.015,0.01
11.686,-0.05,0.015
11.688,-0.055,0.02
11.69,-0.07,0.015
11.692,-0.115,0.01
11.694,-0.07,0.005
11.696,-0.055,0.0
11.698,-0.01,0.0
11.7,-0.075,0.01
11.702,-0.045,0.02
11.704,0.075,0.035
11.706,0.015,0.05
11.708,-0.065,0.06
11.71,-0.015,0.07
11.712,0.025,0.075
11.714,0.015,0.075
11.716,0.005,0.07
11.718,-0.005,0.07
11.72,-0.025,0.065
11.722,-0.015,0.07
11.724,0.05,0.075
11.726,0.06,0.085
11.728,0.08,0.1
11.73,0.065,0.115
11.732,0.06,0.13
11.734,0.105,0.14
11.736,0.045,0.145
11.738,0.095,0.15
11.74,0.125,0.15
11.742,0.1,0.15
11.744,0.065,0.15
11.746,0.085,0.155
11.748,0.125,0.16
11.75,0.15,0.165
11.752,0.16,0.175
11.754,0.14,0.18
11.756,0.135,0.19
11.758,0.095,0.19
11.76,0.115,0.19
11.762,0.14,0.19
11.764,0.11,0.185
11.766,0.145,0.18
11.768,0.17,0.175
11.77,0.135,0.175
11.772,0.085,0.175
11.774,0.12,0.175
11.776,0.135,0.175
11.778,0.12,0.175
11.78,0.075,0.175
11.782,0.065,0.165
11.784,0.085,0.155
11.786,0.095,0.14
11.788,0.09,0.12
11.79,0.015,0.1
11.792,-0.005,0.08
11.794,0.0,0.06
11.796,0.015,0.045
11.798,-0.03,0.03
11.8,-0.015,0.025
11.802,-0.005,0.025
11.804,-0.06,0.025
11.806,-0.05,0.03
11.808,0.03,0.035
11.81,-0.025,0.04
11.812,-0.06,0.04
11.814,0.0,0.035
11.816,-0.04,0.025
11.818,-0.045,0.015
11.82,-0.13,0.0
11.822,-0.07,-0.01
11.824,-0.095,-0.025
11.826,-0.085,-0.035
11.828,-0.095,-0.04
11.83,-0.075,-0.04
11.832,-0.085,-0.04
11.834,-0.13,-0.035
11.836,-0.16,-0.03
11.838,-0.09,-0.025
11.84,-0.105,-0.025
11.842,-0.095,-0.03
11.844,-0.09,-0.035
11.846,-0.065,-0.04
11.848,-0.055,-0.045
11.85,-0.125,-0.05
11.852,-0.085,-0.055
11.854,-0.085,-0.055
11.856,-0.09,-0.05
11.858,-0.095,-0.05
11.86,-0.135,-0.045
11.862,-0.15,-0.045
11.864,-0.125,-0.045
11.866,-0.085,-0.05
11.868,-0.035,-0.055
11.87,-0.05,-0.055
11.872,-0.2,-0.06
11.874,-0.12,-0.06
11.876,-0.1,-0.055
11.878,-0.12,-0.05
11.88,-0.1,-0.045
11.882,-0.07,-0.04
11.884,-0.06,-0.04
11.886,-0.1,-0.04
11.888,-0.12,-0.045
11.89,-0.125,-0.05
11.892,-0.13,-0.055
11.894,-0.105,-0.06
11.896,-0.1,-0.055
11.898,-0.075,-0.05
11.9,-0.08,-0.045
11.902,-0.14,-0.035
11.904,-0.07,-0.03
11.906,-0.105,-0.03
11.908,-0.13,-0.03
11.91,-0.055,-0.04
11.912,-0.115,-0.055
11.914,-0.18,-0.07
11.916,-0.14,-0.08
11.918,-0.115,-0.085
11.92,-0.085,-0.09
11.922,-0.13,-0.085
11.924,-0.145,-0.08
11.926,-0.085,-0.065
11.928,-0.13,-0.055
11.93,-0.115,-0.05
11.932,-0.085,-0.04
11.934,-0.13,-0.04
11.936,-0.13,-0.04
11.938,-0.13,-0.04
11.94,-0.075,-0.04
11.942,-0.075,-0.035
11.944,-0.035,-0.03
11.946,-0.11,-0.025
11.948,-0.125,-0.015
11.95,-0.065,-0.01
11.952,-0.015,0.0
11.954,-0.025,0.005
11.956,-0.08,0.01
11.958,-0.07,0.01
11.96,-0.07,0.01
11.962,-0.08,0.005
11.964,-0.02,0.0
11.966,-0.01,-0.005
11.968,-0.05,-0.01
11.97,-0.085,-0.01
11.972,-0.085,-0.015
11.974,-0.075,-0.015
11.976,-0.05,-0.015
11.978,-0.075,-0.01
11.98,-0.05,0.0
11.982,-0.065,0.005
11.984,0.0,0.015
11.986,-0.005,0.025
11.988,-0.04,0.03
11.99,-0.05,0.03
11.992,-0.05,0.03
11.994,-0.055,0.025
11.996,-0.05,0.02
11.998,-0.05,0.015
12.0,-0.045,0.01
12.002,-0.025,0.01
12.004,-0.005,0.01
12.006,-0.06,0.015
12.008,0.045,0.025
12.01,-0.05,0.035
12.012,-0.04,0.045
12.014,0.01,0.05
12.016,-0.01,0.06
12.018,0.0,0.06
12.02,-0.005,0.06
12.022,-0.005,0.055
12.024,-0.035,0.045
12.026,0.005,0.035
12.028,-0.045,0.025
12.03,-0.055,0.01
12.032,-0.05,-0.005
12.034,-0.06,-0.015
12.036,-0.15,-0.03
12.038,-0.075,-0.04
12.04,-0.105,-0.045
12.042,-0.135,-0.055
12.044,-0.105,-0.06
12.046,-0.13,-0.065
12.048,-0.155,-0.065
12.05,-0.11,-0.07
12.052,-0.08,-0.07
12.054,-0.145,-0.07
12.056,-0.105,-0.07
12.058,-0.085,-0.065
12.06,-0.115,-0.06
12.062,-0.125,-0.055
12.064,-0.155,-0.055
12.066,-0.085,-0.05
12.068,-0.105,-0.05
12.07,-0.125,-0.05
12.072,-0.15,-0.06
12.074,-0.105,-0.065
12.076,-0.15,-0.075
12.078,-0.16,-0.085
12.08,-0.135,-0.09
12.082,-0.115,-0.095
12.084,-0.14,-0.095
12.086,-0.115,-0.09
12.088,-0.12,-0.08
12.09,-0.115,-0.075
12.092,-0.125,-0.07
12.094,-0.15,-0.065
12.096,-0.14,-0.065
12.098,-0.145,-0.07
12.1,-0.145,-0.075
12.102,-0.155,-0.08
12.104,-0.18,-0.09
12.106,-0.165,-0.095
12.108,-0.07,-0.1
12.11,-0.145,-0.1
12.112,-0.13,-0.105
12.114,-0.135,-0.1
12.116,-0.145,-0.1
12.118,-0.16,-0.1
12.12,-0.21,-0.1
12.122,-0.195,-0.1
12.124,-0.12,-0.095
12.126,-0.16,-0.095
12.128,-0.105,-0.09
12.13,-0.125,-0.085
12.132,-0.105,-0.08
12.134,-0.13,-0.07
12.136,-0.095,-0.06
12.138,-0.115,-0.05
12.14,-0.21,-0.045
12.142,-0.105,-0.045
12.144,-0.1,-0.045
12.146,-0.09,-0.05
12.148,-0.085,-0.055
12.15,-0.145,-0.065
12.152,-0.165,-0.075
12.154,-0.16,-0.08
12.156,-0.095,-0.08
12.158,-0.095,-0.07
12.16,-0.1,-0.05
12.162,-0.1,-0.025
12.164,-0.03,0.015
12.166,0.0,0.065
12.168,0.065,0.12
12.17,0.215,0.185
12.172,0.295,0.25
12.174,0.22,0.315
12.176,0.26,0.375
12.178,0.37,0.425
12.18,0.415,0.455
12.182,0.5,0.465
12.184,0.46,0.445
12.186,0.37,0.4
12.188,0.28,0.33
12.19,0.155,0.24
12.192,0.06,0.135
12.194,-0.075,0.025
12.196,-0.23,-0.075
12.198,-0.305,-0.165
12.2,-0.335,-0.23
12.202,-0.315,-0.275
12.204,-0.295,-0.295
12.206,-0.3,-0.295
12.208,-0.315,-0.28
12.21,-0.33,-0.255
12.212,-0.31,-0.225
12.214,-0.215,-0.195
12.216,-0.2,-0.17
12.218,-0.22,-0.15
12.22,-0.18,-0.135
12.222,-0.145,-0.12
12.224,-0.12,-0.11
12.226,-0.11,-0.095
12.228,-0.11,-0.085
12.23,-0.155,-0.075
12.232,-0.09,-0.065
12.234,-0.125,-0.055
12.236,-0.125,-0.055
12.238,-0.15,-0.055
12.24,-0.15,-0.06
12.242,-0.07,-0.065
12.244,-0.125,-0.07
12.246,-0.09,-0.07
12.248,-0.15,-0.07
12.25,-0.15,-0.065
12.252,-0.035,-0.055
12.254,-0.065,-0.045
12.256,-0.045,-0.035
12.258,-0.125,-0.03
12.26,-0.125,-0.025
12.262,-0.12,-0.025
12.264,-0.105,-0.03
12.266,-0.1,-0.035
12.268,-0.1,-0.04
12.27,-0.095,-0.05
12.272,-0.125,-0.05
12.274,-0.09,-0.055
12.276,-0.125,-0.055
12.278,-0.105,-0.055
12.28,-0.1,-0.05
12.282,-0.1,-0.045
12.284,-0.11,-0.035
12.286,-0.105,-0.03
12.288,-0.095,-0.02
12.29,-0.01,-0.015
12.292,0.005,-0.015
12.294,-0.03,-0.015
12.296,-0.085,-0.015
12.298,-0.085,-0.025
12.3,-0.11,-0.03
12.302,-0.095,-0.04
12.304,-0.175,-0.04
12.306,-0.14,-0.04
12.308,-0.01,-0.035
12.31,-0.025,-0.02
12.312,-0.05,-0.005
12.314,0.0,0.01
12.316,-0.045,0.025
12.318,-0.095,0.03
12.32,-0.03,0.03
12.322,-0.04,0.02
12.324,-0.09,0.005
12.326,-0.045,-0.015
12.328,-0.085,-0.03
12.33,-0.06,-0.04
12.332,-0.035,-0.04
12.334,-0.035,-0.035
12.336,-0.04,-0.02
12.338,-0.075,0.005
12.34,-0.02,0.025
12.342,-0.01,0.045
12.344,0.02,0.06
12.346,0.06,0.065
12.348,0.02,0.065
12.35,-0.015,0.065
12.352,-0.045,0.06
12.354,0.01,0.06
12.356,0.025,0.06
12.358,0.005,0.07
12.36,0.065,0.08
12.362,0.055,0.095
12.364,0.08,0.105
12.366,0.06,0.115
12.368,0.015,0.125
12.37,0.07,0.125
12.372,0.055,0.13
12.374,0.08,0.13
12.376,0.14,0.135
12.378,0.105,0.145
12.38,0.11,0.155
12.382,0.155,0.17
12.384,0.165,0.185
12.386,0.16,0.195
12.388,0.15,0.205
12.39,0.17,0.21
12.392,0.14,0.21
12.394,0.15,0.21
12.396,0.105,0.21
12.398,0.13,0.21
12.4,0.215,0.21
12.402,0.235,0.215
12.404,0.22,0.22
12.406,0.24,0.225
12.408,0.13,0.23
12.41,0.12,0.225
12.412,0.175,0.22
12.414,0.13,0.21
12.416,0.13,0.195
12.418,0.095,0.18
12.42,0.125,0.16
12.422,0.13,0.145
12.424,0.09,0.135
12.426,0.09,0.125
12.428,0.01,0.115
12.43,0.055,0.115
12.432,0.085,0.11
12.434,0.155,0.11
12.436,0.035,0.1
12.438,0.025,0.09
12.44,-0.025,0.08
12.442,-0.03,0.065
12.444,-0.03,0.045
12.446,-0.03,0.03
12.448,-0.03,0.02
12.45,0.005,0.015
12.452,-0.045,0.01
12.454,-0.03,0.01
12.456,-0.035,0.01
12.458,-0.09,0.01
12.46,-0.06,0.01
12.462,0.03,0.005
12.464,-0.08,-0.005
12.466,-0.04,-0.02
12.468,-0.07,-0.03
12.47,-0.175,-0.04
12.472,-0.09,-0.05
12.474,-0.075,-0.05
12.476,-0.085,-0.05
12.478,-0.08,-0.045
12.48,-0.105,-0.04
12.482,-0.08,-0.035
12.484,-0.09,-0.03
12.486,-0.075,-0.035
12.488,-0.095,-0.04
